simu_idx,session_idx,p_c,lamda
61,1,0.16479329138078688,0.5312998458239163
61,2,0.16479329825455408,0.5312998208728881
61,3,0.1647931193813533,0.5313007986752136
61,4,0.16479324163189846,0.5313000777828851
61,5,0.16479326820590856,0.5312999477197177
61,6,0.16479324474149537,0.5312935922119812
61,7,0.1647932557623948,0.5313008345918611
61,8,0.16479324977283016,0.531300034545498
61,9,0.16479328246947167,0.531299883017966
62,0,0.03534810814045969,0.19409491775871265
62,1,0.03534810873729868,0.19409393847319767
62,2,0.035348107156261015,0.1940924617498736
62,3,0.03534810816569416,0.19409245345486204
62,4,0.03534810810313185,0.19409245399617547
62,5,0.035348108940605444,0.19409408908580403
62,6,0.035348108092391375,0.1940924540985447
62,7,0.03534810791407225,0.19409506672523227
62,8,0.03534810861422623,0.19409528229675393
62,9,0.03534810819400714,0.19409245310074819
63,0,0.06203706865011621,0.6449524294066918
63,1,0.062037130087213586,0.6449526868466604
63,2,0.0620308978530741,0.6449546784135838
