simu_idx,session_idx,nu,kappa,omega
40,3,9.946772587027038,0.09650562647947224,-2.8020294389592446
40,4,9.99994039198622,0.6076958925748542,-2.3262379212492643
40,5,9.99994039198622,0.6218536488623958,-1.4327214340736734
40,6,6.1818615796580545,0.1461514937687231,-2.918983742733826
40,7,3.7284283831384113,0.6283816981937556,-3.9856464930716093
40,8,4.449291473507113,0.6306287674921202,-2.3249863104827346
40,9,9.087841316982942,0.10246807036852135,-2.8414968934651363
41,0,3.819721915899926,0.16444420181417635,-2.083493641622135
41,1,5.477003221969005,0.3878755520545164,-2.312802270170767
41,2,9.99994039198622,0.782571853194726,-3.347456643371723
41,3,2.1863089641814475,0.2008858520109554,-2.05176398196195
41,4,2.92126405752124,0.17065977415107625,-2.0057474979325067
41,5,7.01710991645383,0.5703867049379499,-3.357675166057655
41,6,3.0559207088425193,0.38814635113760404,-4.203020153960292
41,7,1.225931229235615,0.29440670047920414,-2.2422514002214298
41,8,7.638139112130384,0.26448684657110966,-3.3672107818613037
41,9,2.375289813512126,0.38772456564845437,-2.1054690693336298
42,0,5.8258909899506985,0.19330929752604714,-3.9870948126509935
42,1,9.99994039198622,0.5971619865708453,-2.344439547222816
42,2,1.6255727431547191,0.25673333205181104,-3.729617583320296
42,3,2.4633550978631447,0.38666057407261917,-4.583589712663196
42,4,6.117583699212467,0.20500755303104118,-4.171263705590679
42,5,0.40448190438343445,0.3822342057221128,-3.464688496695659
42,6,1.3169058839105738,0.278011419476541,-3.7196187938860485
42,7,9.99994039198622,0.38814635113760404,-3.5452731042626753
42,8,0.2826836236422468,0.5986731528771636,-4.049763244535918
42,9,6.148273601679508,0.13248189882578826,-3.634806672172133
43,0,6.888473026356957,0.38814635113760404,-3.3472604801615033
43,1,2.416239139628545,0.6218536488623958,-3.9858538363305422
43,2,5.267148659112804,0.1485549628353946,-2.799520408769107
43,3,6.3914934462577735,0.5293405952342273,-0.6855287732219485
43,4,3.198677088646483,0.6230280277391417,-0.04781593453213295
43,5,9.999999985274577,0.07523970020700788,-2.4001398804242173
43,6,9.795932818910064,0.6220681681162462,-1.956546989694817
43,7,3.312138397359531,0.2278018635330452,-3.3500985163169137
43,8,3.2460101290263728,0.1330958020168614,-2.496110510833113
43,9,2.9890891558195647,0.1428724933241184,-2.5263003032140596
44,0,5.8872929256676825,0.6413079326579134,-0.9148550549911678
44,1,9.99994039198622,0.6218869898471132,-2.243704162471604
44,2,6.211623778639021,0.6336700848471415,-3.5704781835791572
44,3,9.99994039198622,0.3850717873226136,-2.3261961952223587
44,4,9.999940391986222,0.7740175819018223,0.02582847194294713
44,5,6.018346761684064,0.11596984074515083,-1.9311109198148881
44,6,3.819721915899926,0.17920617148644458,-2.2301669779368853
44,7,6.1922015774777535,0.9107303673723148,-3.156578912121936
44,8,1.0247993640502124,0.46996544675768986,-3.3699790485269627
44,9,8.194699296522773,0.7879131177773209,-0.4813664786167393
45,0,3.60405654646208,0.1671136805249056,-2.5283543925369734
